ec9dc747d1a15ab70a82b01a9367d0b76dbf867c7074895534044201,52m6nk,todayilearned,en.wikipedia.org	0.7251	{'acet:0.884', 'aminophen:1.0', 'para:0.47', 'yl:0.741'}	<p> Both acetaminophen and paracetamol come from a chemical name for the compound : para - acet yl aminophen ol and par a - acet yl am inophen ol . </p>	START EOS TIL that many mistakenly believe that suicide by overdosing on Paracetamol renders them unconscious before death ensues , when in fact it is a lengthy and very painful process that could take up to a week . EOS Pharmacist here that medication is Tylenol in the states and it kills you via liver failure and that would not be fun . EOS Aka acetaminophen . EOS Which is also abbreviated from par acetam ol para acetylaminophenol	Not quite . para acet yl aminophen ol
3aeafa75f8e1c46c73bbaa62ff5cf997f7715c3210690a8f57e70d37,4409v4,todayilearned,en.wikipedia.org	0.725	{'beakman:0.836'}	<p> Beakman ’ s World was nominated for and won numerous awards : </p>	START EOS TIL Beakman's World aired on September 18 , 1992 on TLC , one year before Bill Nye the Science Guy .	Beakman was good , really good . But Nye was better .
69bce32fe90e6dacf6dde6870a54793c2887d5b797470912eb2e2739,if736,todayilearned,en.wikipedia.org	0.7247	{'endive:0.808'}	<p> There are two main varieties of cultivated endive : </p>	START EOS TIL if you mouse over each individual letter in Wikipedia's pronunciation keys for English words , the tooltip will tell you how to pronounce each letter .	Why endive ?
85f2259a3fbeb04bf5253aafadab518aa12ccc7fda19df5e1030ee71,1cjcgu,Warthunder,en.wikipedia.org	0.7246	{'welded-together:1.0', 'hocus-pocus:0.819', 'engines:0.494'}	<p> I had told Udet from the start that I wanted this beast with four engines . This crate must have had four engines at some time ! Nobody had told me anything about this hocus-pocus with welded-together engines . </p>	START EOS Dear god , I want this Bomber in the German tree ! ! !	What is all this hocus pocus with welded together engines ?
ba84dbcfaa942c782a866cf3c45cdb19f57f1268d49ed048620e9b44,556ba6,todayilearned,en.wikipedia.org	0.7213	{'felids:0.86'}	<p> Wild felids are native to every continent except Australasia and Antarctica . </p>	START EOS Til with the exception of Cheetahs and Cougars , big cats are not felines . They belong to a separate subdivision known as Pantherinae and are distinguished by their ability to roar .	But they are all felids .
a6ffa4ce9f0bfb27bf107d7e360e049f36a007b18cee94daa0885874,25cgi6,todayilearned,en.wikipedia.org	0.7208	{'chakkrinaruebodin:1.0', 'mahitalathibet:1.0', 'ramathibodi:1.0', 'maha:0.737', 'adulyadej:0.833', 'sayamminthrathirat:1.0', 'somdet:1.0', 'phra:0.872', 'paraminthra:1.0', 'borommanatthabophit:1.0', 'full:0.373', 'bhumibol:0.79', 'bat:0.512'}	<p> King Bhumibol Adulyadej's Thai full title is " Phra Bat Somdet Phra Paraminthra Maha Bhumibol Adulyadej Mahitalathibet Ramathibodi Chakkrinaruebodin Sayamminthrathirat Borommanatthabophit " ( Thai : พระบาทสมเด ็ จพระปรม ิ นทรมหาภ ู ม ิ พลอด ุ ลยเดช มห ิ ตลาธ ิ เบศรรามาธ ิ บด ี จ ั กร ี นฤบด ิ นทร สยาม ิ นทราธ ิ ราช บรมนาถบพ ิ ตร ; listen ( help · info ) ) , which is referred to in the chief legal documents ; and in general documents , the title is shorthened to " Phra Bat Somdet Phra Paraminthra Maha Bhumibol Adulyadej Sayamminthrathirat Borommanatthabophit " or just " Phra Bat Somdet Phra Paraminthra Maha Bhumibol Adulyadej . " </p>	START EOS TIL when the current King of Thailand was born in Cambridge , Massachusetts , the hospital room in which he was born was declared Thai territory for the duration of the birth so that he could be born on Thai soil	TIL The king of Thailand's full name is Phra Bat Somdet Phra Paraminthra Maha Bhumibol Adulyadej Mahitalathibet Ramathibodi Chakkrinaruebodin Sayamminthrathirat Borommanatthabophit
2ad827932c8c21e10825acb6a945da66aae5071d2ef6c5ef46eac1a8,2g3kab,todayilearned,en.wikipedia.org	0.7192	{'kandy:0.802'}	<p> Over the years , the Kingdom of Kandy has been known by many names . These include : </p>	START EOS TIL there's a literal candy kingdom in Sri Lanka	was Kandy
4936b769ad8de442649d226e13547aaea0f05d473050a6cf9a7f3f7b,69r2zm,europe,en.wikipedia.org	0.711	{'freude:0.711'}	<p> Freude ! Freude ! </p>	START EOS Beethoven's Symphony No . 9 premiered on this day 193 years ago	Freude !
2376096b95bb147f719d89820b6e5bc48cd3365383a3021d21ad153f,4z3kva,todayilearned,en.wikipedia.org	0.7095	{'broomsticks:0.718', 'bedknobs:0.838'}	<p> The Home Guard also featured in the 1971 Disney film Bedknobs and Broomsticks . </p>	START EOS TIL that in the Second World War , the UK's home guard ran out of rifles to issue to it's soldiers , and ordered a quarter of a million medieval era Pikes to be made to fight off the Nazis .	Like in Bedknobs and Broomsticks ?
183907ea79bdee4387e02a1e481e822ed563a75b0c143b0858cf0bb2,4j1qbm,Boise,en.wikipedia.org	0.7088	{'pronounce:0.527', 'boy-see:1.0'}	<p> " No , no , no ... " Whoever you are , YOU are not from Boise if you pronounce it Boy-zee . It is always Boy-see , ALWAYS . There is no Z in Boise . Mkay ? - - Boiseshutterbug </p>	START EOS These are the topics Wikipedia moderators are discussing re : Boise's page . The topics and discussions are hilarious .	Boy see is how I have and always will pronounce it .
c362211467226494c5f8f86e6973ce64cb64508536c6b817ec172b0b,2p1fug,todayilearned,en.wikipedia.org	0.7063	{'auk:0.733'}	<p> Alle alle ( little auk ) </p>	START EOS TIL the last breeding pair of great auks was strangled to death by two Icelandic men , and a third man smashed the egg they were incubating .	What the auk !
9acbe84b9507d64a5d79b9c54f881e6904dd8eb7b6937c9550a6a6d3,puc5d,todayilearned,en.wikipedia.org	0.7027	{'martimmys:1.0'}	<p> Timmy was known for his fear of Fluffy the cat , and his love for his mother " Princess Tabby " and his legendary strong drinks known as " Martimmys " . </p>	START EOS TIL The actor that played Timmy from Passions died on 8 5 2002 , the same day that the character Timmy from Passions died . EOS Hmm . its possible that the two are somehow related .. EOS Completely coincidental . The character death was filmed in advanced . The Actor's death was heart failure and , from what I can see , unexpected .	One too many martimmys .
5daf66615383b5c067a6d4e764d930e182f511f1d2c4bf9f5aa234a3,1zvrfk,todayilearned,en.wikipedia.org	0.7022	{'emmentaler:0.81'}	<p> Several varieties of Emmentaler or Emmental have certification , these include : </p>	START EOS TIL that the holes in Swiss cheese were , until recently , seen as a sign of imperfection and something cheesemakers tried to avoid	Most Swiss cheese doesn't have holes in it , it's quite particular to Emmentaler .
1aa9d0577c9b43a94c13fefa3518035ab90ce91c1bdcefc35fe07572,1lzg55,todayilearned,en.wikipedia.org	0.702	{'skelter:0.725', 'helter:0.733'}	<p> More detail about Helter Skelter is found in the following : </p>	START EOS TIL Charles Manson had a very in depth and methodical interpretation of the songs off of the Beatles White Album that prophecied an impending race war , where the blacks would murder all the white people , and an equally systematic interpretation of the Book of Revelations that prophecied The Beatles	Where did you think the whole Helter Skelter thing came from ?
ae9b96637e30b37e81f0454ae37cb4fe92aef15c1d8bd5f3e622d234,4kwzpa,todayilearned,en.wikipedia.org	0.6989	{'priapus:0.78'}	<p> The dictionary definition of Priapus at Wiktionary </p>	START EOS TIL there was a roman god of penises , and his sacrificial animal was the ass .	Is that Priapus ?
02b1ab62103b7f845cd1ac0158b5a5392d6e361d9398d9fa9e8319d6,1axk7p,todayilearned,en.wikipedia.org	0.6989	{'priapus:0.78'}	<p> The dictionary definition of Priapus at Wiktionary </p>	START EOS TIL there was a Greek God with a huge , permanently erect penis to represent fertility . EOS Funny , they didn't mention that greek god in school ... EOS His name was John Holmes .	Actually , it's Priapus .
fd3aca0f1b96a3bb5dac56dcb2995f46edd9bfd657a7f6658f581855,1e63al,todayilearned,en.wikipedia.org	0.6978	{'sodor:0.805'}	<p> Thus there is no Island of Sodor ; rather , the fictional island takes its name from an archipelago . </p>	START EOS TIL that Thomas the Tank Engine's island has its own language among many other intricate details	Sodor ?
37a54761dd08bf154199f024cb69303d0b731a9e23971cbc10aeeb72,33x3bu,todayilearned,en.wikipedia.org	0.6978	{'asahi:0.725'}	<p> Asahi Breweries </p>	START EOS TIL that Japan's biggest beer companies fought over who had the driest beers during an era known as the Dry Wars EOS One of the beers over there is called super dry they also make cloths and I bought a bunch of them when I was over there .	Asahi ?
b97e983b3228f910ac9e0be63cb1c57b523e25a200a5da3c2d24922a,4j6bhq,todayilearned,en.wikipedia.org	0.6959	{'kcn:0.83'}	<p> K 4 [ Fe ( CN ) 6 ] → 4 KCN + FeC 2 + N 2 </p>	START EOS TIL that we know what potassium cyanide tastes like , because an Indian scientist left a note describing its taste as he committed suicide . Doctors , potassium cyanide . I have tasted it . It burns the tongue and tastes acrid , EOS I mean , if your going to commit suicide you may as well use your death to discover something , good on that guy I suppose . EOS You're . EOS Welcome ? EOS To the jungle . EOS We've got H and CN	KCN thank you very much
f264c6a4270218b705f117ac52e06b994088b56504db173f37f38bf9,626lge,todayilearned,en.wikipedia.org	0.6922	{'apollonius:0.81', 'tyana:1.0'}	<p> Biblical scholar Bart D . Ehrman relates that in the introduction to his textbook on the New Testament , he describes an important figure from the first century without first revealing he is writing about the stories attached to Apollonius of Tyana : </p>	START EOS TIL of a man who was Jesus ' contemporary who performed miracles , healed the sick , rose from the dead , and preached love and kindness , but whose popularity never took off EOS For every Armageddon there's a Deep Impact . EOS Deep Impact just didn't have a sweet Aerosmith soundtrack to go with it .	Neither did Apollonius of Tyana
07f8a11ec45956ecc8543f27ebe81f239f3e1512d78dcfcec6b261c8,sl4ck,todayilearned,en.wikipedia.org	0.6909	{'vitus:0.727', 'clampus:1.0'}	<p> In 1939 , E Clampus Vitus placed a plaque on the Transbay Terminal of the San Francisco Bay Bridge commemorating Emperor Norton's " The bridge will be built " proclamation . </p>	START EOS TIL that in 1859 Joshua Norton proclaimed himself Emperor of the United States . Instead of being committed , he was revered by the citizens of San Francisco . Who allowed him to print his own money and carry out his Royal duties .	E Clampus Vitus
8c346f7d2679aca2f937013aa73aa7d1e60429d733496417306b71c5,1ue7j7,todayilearned,en.wikipedia.org	0.6905	{'shibas:0.797'}	<p> As with any dog , Shibas should be walked or otherwise exercised daily . </p>	START EOS TIL The Shiba Inu nearly became extinct during World War II due to a combination of food shortage and a post war distemper epidemic . All subsequent dogs were bred from the only three surviving bloodlines . EOS Same with the Cavalier King Charles , who are much cuter !	Nothing is cuter than shibas .
44bcb7afa91100c452eb73d27eff727f9c9770b327ec936bd4332c56,15o8iw,todayilearned,en.wikipedia.org	0.6879	{"mall's:0.794"}	<p> The mall's information sign , which shows the use of " MOA " . </p>	START EOS TIL Mall of America is owned by Canadians	There are two Mall's of America .
e19e75ee08ae3f65cf203d706c9d54e7905b139ab772ebcd1ba3db5c,1pszb2,todayilearned,en.wikipedia.org	0.6876	{'raphe:0.767'}	<p> Predominant raphe perinealis in female . </p>	START EOS TIL that men have a line down their scrotum because the labia fuses together when the foetus makes the transition from female to male in the womb	I know this because my name is Raphe ...
bdd6535068db4f6ed507e60cf7ae8cbac73e29c5a8a13a76e097804d,1pszb2,todayilearned,en.wikipedia.org	0.6876	{'raphe:0.767'}	<p> Predominant raphe perinealis in female . </p>	START EOS TIL that men have a line down their scrotum because the labia fuses together when the foetus makes the transition from female to male in the womb EOS The title was a little misleading , but at least the article included a standard GW photo .	Who's Raphe ?
c2af5d3c7a082cd48af9d64666774f9a381de4a778c11aacd470049f,1g56sw,todayilearned,en.wikipedia.org	0.6852	{'okina:0.791'}	<p> The ʻ okina is written in various ways for electronic uses : </p>	START EOS TIL that the Hawaiian language has only eight consonants : H , K , L , M , N , P , W , and okina . Every consonant must be followed by a vowel .	... ' okina is a consonant ?
ce8617fa57a9c02c67a903da52e26751b511e436dd68898efd8a4a62,3wozdx,FlashTV,en.wikipedia.org	0.6849	{'bradford:0.567', 'chris:0.463', 'rahzar:1.0', 'dogpound:1.0'}	<p> He starred as Chris " Dogpound or Rahzar " Bradford , Shredder ' s top henchman , in the 2012 Teenage Mutant Ninja Turtles television series . </p>	START EOS TIL that Clancy Brown , the actor who plays General Eiling , was the DCAU voice of Lex Luthor EOS Clancy Brown has likely been involved in nearly every important event in your life . EOS TIL I learned he voiced Long Feng and Bosco on ATLA . That means of my favorite childhood cartoon it's just TMNT he didn't voice someone for .	Well he does voice Chris Bradford Dogpound Rahzar in the new TMNT cartoon
b4e49e49968fe9a0553b3e01bdbc16c26f4182562c8ebe98cf1c604b,36m4l5,spaceengineers,en.wikipedia.org	0.6842	{'wiggets:1.0'}	<p> An early physical example of their application was in the production of the spaceships in 2001 : A Space Odyssey ( 1968 ) where they were called wiggets . [ citation needed ] </p>	START EOS When building ships stations consider using Greeble to enhance the looks , from experience it works well on larger objects . EOS TIL greeble . EOS Also alternatively nurnies .	Or wiggets .
18fcd0516af01f5c69a12b81bf55356d86163bb3aef7cf5c486c3eab,2j6h54,printSF,en.wikipedia.org	0.6842	{"spinrad's:1.0"}	<p> The American Nazi Party put the book on its recommended reading list , despite the satirical intent of the work . In Spinrad's own words : </p>	START EOS The Iron Dream a frame story wherein alternate history Adolf Hitler writes his own wish fulfillment pulp science fantasy novel , nested within fictive literary criticism by an imagined academic . Winner of the 1972 Nebula award and one of the most bizarre , original pieces I've seen . EOS Sounds like something right outta Lavie Tidhar's oeuvre .	No , Lavie is like something out of Spinrad's oeuvre .
0d5ed566f18dca5c62e030a14ddf0e209d6ea390542b3bd6e50899c8,2lgts2,todayilearned,en.wikipedia.org	0.6833	{'chimay:0.736'}	<p> Chimay beers and glass </p>	START EOS TIL Trappist beers are brewed in monasteries , most of which are located in Belgium . The beer is brewed , either by the monks themselves or under their supervision and the profits are donated to charity for social work and to help persons in need .	Chimay is where it's at .
77311e48126f12d208666e48181f0cf0ccb40bc9d2d68a1ecc873293,3vxu5a,todayilearned,en.wikipedia.org	0.6787	{'non-photo:0.835'}	<p> There is no known colour within the Pantone Matching System that matches non-photo blue . </p>	START EOS TIL There's a shade of blue that doesn't reproduce on a black and white copy machine or grayscale scan . It's used extensively in the graphic design industry .	non photo blue !
7f892b0a9b06ea3bbfb3815a17768ed124ad793db6874a65a3dbe8f7,4r1hbs,todayilearned,en.wikipedia.org	0.6775	{'neolithic:0.677'}	<p> Neolithic </p>	START EOS TIL Australia remained in the Stone Age until European contact in the 17th century . EOS So was most of the Americas . EOS Native Americans had things like birch bark canoes , teepees , and bow arrows . And for real cool native technology , check out the Inuit kayak . Quite a bit more advanced than stone age , I'd say . I don't know a whole lot about Australian arboreal tech , but it seems more in line with what the early Anasazi Indians had , with dugout canoes and such .	That is still stone age technology . Neolithic is stone age .
9f7c50e3c5ecf38b600cca591f66f5050a772050f18ee2737c17840b,2zad6k,todayilearned,en.wikipedia.org	0.6742	{'kune:0.761', 'jeet:0.743'}	<p> In Japan , Junichi Okada is a certified Japanese instructor in Jeet Kune Do . </p>	START EOS TIL Bruce Lee used edible Marijuana on a regular basis EOS Be like water . That is something a stoner would say EOS Or Spike . See you space cowboy EOS Naw man , Spike has the same fighting style as Bruce Lee , I don't remember if they mention that in the series or not .	I believe Spike does mention Jeet Kune Do .
024ee62882be493c68b17e06c1b4b16ff9a980b864c25b254a401ea2,4hl3cx,todayilearned,en.wikipedia.org	0.6713	{'morgenstern:0.8'}	<p> Goldman also wrote The Silent Gondoliers under the Morgenstern pseudonym . </p>	START EOS TIL the author of The Princess Bride also wrote the screenplays for Misery , A Few Good Men , Twins , Butch Cassidy and the Sundance Kid , and All The President's Men .	Morgenstern ?
a6796198dd34c9a013297e2afde609c3d61489d24d043f538c3a2c0d,3mpddm,todayilearned,en.wikipedia.org	0.67	{'demara:0.773'}	<p> Other direct or indirect references to Demara include : </p>	START EOS TIL Fred Waldo The Great Impostor pretended to be a surgeon in a Navy ship during the Korean War . When 16 severely wounded soldiers showed up , he speed read the various surgeries he needed to perform , including major chest surgery . All soldiers survived .	Last name Demara .
9768e9e4c5e7a48d572af09ee80cde92f36214d48a44f5fc65e52e15,1ak1lg,todayilearned,en.wikipedia.org	0.67	{'limonana:0.799'}	<p> Limonana is the name of a kosher meat restaurant in Ramat Gan . </p>	START EOS TIL A fictitious soft drink was created to prove the effectiveness of advertising on buses . So many people started demanding it that the drink actually starting being made by restaurants and soft drink companies	I now want a Limonana
52cb84c81bc097043d49fe393ed615469b4df0145b3b8d541c6482b9,1ak1lg,todayilearned,en.wikipedia.org	0.67	{'limonana:0.799'}	<p> Limonana is the name of a kosher meat restaurant in Ramat Gan . </p>	START EOS TIL A fictitious soft drink was created to prove the effectiveness of advertising on buses . So many people started demanding it that the drink actually starting being made by restaurants and soft drink companies	So , did they get the Limonana ?
e9549fc21786a065beae5224030c24f7eba6c381bf3818bd8cc30820,5wj48u,BlueJackets,en.wikipedia.org	0.6673	{'calder:0.719'}	<p> Calder Memorial Trophy </p>	START EOS Sergei Bobrovsky one win away from tying single season franchise win record EOS And Werenski is 2 points away from tying the CBJ rookie points record	Werenski for Calder !
607762903d0e056f988cd5aad0409f58f24faf8d6ca35fe41295d865,6idpeb,todayilearned,en.wikipedia.org	0.6672	{'piston:0.619', 'down-stroke:1.0', 'one-way:0.597', 'up-stroke:1.0', 'draws:0.53', 'displaces:0.693'}	<p> In its most basic form , a bicycle pump functions via a hand-operated piston . During the up-stroke , this piston draws air through a one-way valve into the pump from the outside . During the down-stroke , the piston then displaces the air from the pump into the bicycle tire . Most floor pumps , also commonly called track pumps , have a built in pressure gauge to indicate tire pressure . </p>	START EOS TIL that it's the bicycle pump's pull that gives out the air , not its push . EOS No no its not The bicycle pump compresses air . When the cylinder is compressed , air is pushed down the tube of the pump and then into the tire via the valve Straight from the wiki page	Furthermore , During the up stroke , this piston draws air through a one way valve into the pump from the outside . During the down stroke , the piston then displaces the air from the pump into the bicycle tire
1bc7510106f2b30394bfd3642af2164ddb4a2b4e14dbed04195d5fa7,21yuio,todayilearned,en.wikipedia.org	0.6671	{'riga:0.693'}	<p> Riga Castle </p>	START EOS TIL In 1524 a statue of Virgin Mary was charged as being a witch and was sent to a trial by water , when the statue floated they denounced it as a witch and burnt it .	Riga please .
